id;name;uic;lat;lon;country
39624;Bergsgrav stasjon;bergsgrav-stasjon;63.771145;11.471118;NO
39625;Ronglan stasjon;ronglan-stasjon;63.66629;11.113325;NO
39626;Os stasjon;os-stasjon;62.497288;11.227196;NO
39627;Heimdal stasjon;heimdal-stasjon;63.35093;10.357636;NO
39628;Glåmos stasjon;glamos-stasjon;62.674526;11.416541;NO
39629;Tverlandet stasjon;tverlandet-stasjon;67.30126;14.746538;NO
39630;Tynset stasjon;tynset-stasjon;62.274715;10.776389;NO
39631;Melhus skysstasjon;melhus-skysstasjon;63.28439;10.27675;NO
39632;Trondheim lufthavn stasjon;trondheim-lufthavn-stasjon;63.453903;10.913887;NO
39633;Lerkendal stasjon;lerkendal-stasjon;63.413876;10.409237;NO
39634;Hommelvik stasjon;hommelvik-stasjon;63.411537;10.793982;NO
39635;Rognes stasjon;rognes-stasjon;63.004704;10.458553;NO
39636;Bodø stasjon;bodo-stasjon;67.286354;14.390762;NO
39637;Kvam stasjon;kvam-stasjon;61.66488;9.7014;NO
39638;Meråker stasjon;meraker-stasjon;63.422756;11.760273;NO
39639;Bjerka stasjon;bjerka-stasjon;66.14984;13.83142;NO
39640;Koppang stasjon;koppang-stasjon;61.573112;11.044307;NO
39641;Dunderland stasjon;dunderland-stasjon;66.44616;14.837782;NO
39642;Lundamo stasjon;lundamo-stasjon;63.15192;10.280175;NO
39643;Kotsøy stasjon;kotsoy-stasjon;62.976433;10.561233;NO
39644;Skonseng stasjon;skonseng-stasjon;66.362076;14.344668;NO
39645;Bjorli stasjon;bjorli-stasjon;62.258537;8.201511;NO
39646;Bellingmo stasjon;bellingmo-stasjon;62.030094;10.78518;NO
39647;Ålen stasjon;alen-stasjon;62.846367;11.315089;NO
39648;Singsås stasjon;singsas-stasjon;62.95629;10.729145;NO
39649;Elverum stasjon;elverum-stasjon;60.882854;11.546232;NO
39650;Reitan stasjon;reitan-stasjon;62.80743;11.379186;NO
39651;Rena stasjon;rena-stasjon;61.134586;11.369849;NO
39652;Moelv stasjon;moelv-stasjon;60.929916;10.698661;NO
39653;Kopperå stasjon;koppera-stasjon;63.392063;11.848486;NO
39655;Mo i Rana stasjon;mo-i-rana-stasjon;66.30953;14.132984;NO
39656;Skogn stasjon;skogn-stasjon;63.70514;11.19399;NO
39657;Grong stasjon;grong-stasjon;64.458305;12.337443;NO
39658;Ringebu stasjon;ringebu-stasjon;61.529255;10.139346;NO
39659;Mørkved stasjon;morkved-stasjon;67.28387;14.556891;NO
39660;Hovin stasjon;hovin-stasjon;63.098885;10.230251;NO
39661;Haltdalen stasjon;haltdalen-stasjon;62.92833;11.144176;NO
39662;Jørstad stasjon;jorstad-stasjon;64.20661;12.241623;NO
39663;Dombås stasjon;dombas-stasjon;62.068703;9.125487;NO
39664;Lesja stasjon;lesja-stasjon;62.11853;8.853838;NO
39665;Harran stasjon;harran-stasjon;64.568726;12.493941;NO
39666;Lassemoen stasjon;lassemoen-stasjon;64.69626;12.714856;NO
39667;Ler stasjon;ler-stasjon;63.197796;10.298162;NO
39668;Lesjaverk stasjon;lesjaverk-stasjon;62.192474;8.538182;NO
39669;Kongsvoll stasjon;kongsvoll-stasjon;62.30705;9.606088;NO
39670;Åndalsnes stasjon;andalsnes-stasjon;62.56741;7.69062;NO
39671;Kvål stasjon;kval-stasjon;63.23336;10.279976;NO
39672;Brakerøya stasjon;brakeroya-stasjon;59.74379;10.232988;NO
39673;Råde stasjon;rade-stasjon;59.34739;10.86621;NO
39674;Røyken stasjon;royken-stasjon;59.746677;10.389826;NO
39675;Tønsberg stasjon;tonsberg-stasjon;59.271927;10.409468;NO
39676;Askim stasjon;askim-stasjon;59.5818;11.163343;NO
39677;Slitu stasjon;slitu-stasjon;59.566933;11.261982;NO
39678;Ås stasjon;as-stasjon;59.663277;10.794565;NO
39679;Nyland stasjon;nyland-stasjon;59.94394;10.871645;NO
39680;Lier stasjon;lier-stasjon;59.76346;10.290438;NO
39681;Tomter stasjon;tomter-stasjon;59.65988;11.002309;NO
39682;Kløve stasjon;klove-stasjon;60.66324;6.534993;NO
39683;Bergen stasjon;bergen-stasjon;60.39033;5.333283;NO
39684;Vikersund stasjon;vikersund-stasjon;59.96919;9.998328;NO
39685;Rygge stasjon;rygge-stasjon;59.377895;10.747897;NO
39686;Hallingskeid stasjon;hallingskeid-stasjon;60.66792;7.252248;NO
39687;Greverud stasjon;greverud-stasjon;59.773293;10.806068;NO
39688;Sande stasjon;sande-stasjon;59.585274;10.204766;NO
39689;Årnes stasjon;arnes-stasjon;60.123722;11.464874;NO
39690;Høvik stasjon;hovik-stasjon;59.901073;10.582718;NO
39691;Geilo stasjon;geilo-stasjon;60.534557;8.206736;NO
39692;Ljosanbotn stasjon;ljosanbotn-stasjon;60.708675;6.90141;NO
39693;Eidsberg stasjon;eidsberg-stasjon;59.513466;11.303643;NO
39694;Rakkestad stasjon;rakkestad-stasjon;59.427258;11.339387;NO
39695;Høn stasjon;hon-stasjon;59.843616;10.455937;NO
39696;Rosenholm stasjon;rosenholm-stasjon;59.823624;10.797858;NO
39697;Torp stasjon;torp-stasjon;59.16559;10.266265;NO
39698;Ljan stasjon;ljan-stasjon;59.852688;10.784618;NO
